id,start,end,event,size,state
1431.0,933184.0,1338415.0,0,44.0,1
1431.0,1338415.0,1717381.0,1,44.0,1
1431.0,1717381.0,1965725.0,0,44.0,1
1432.0,0.0,497789.0,1,39.0,0
1432.0,497789.0,755412.0,1,37.0,1
1432.0,755412.0,786970.0,1,37.0,1
1432.0,786970.0,1272230.0,1,37.0,1
1432.0,1272230.0,1272451.0,1,40.0,1
1432.0,1272451.0,1275094.0,1,37.0,1
1432.0,1275094.0,1426127.0,1,40.0,1
1432.0,1426127.0,1734432.0,1,40.0,1
1432.0,1734432.0,1834956.0,1,37.0,1
1432.0,1834956.0,1858616.0,0,37.0,1
1433.0,0.0,138021.0,1,26.0,0
1433.0,138021.0,532355.0,1,26.0,1
1433.0,532355.0,808739.0,1,32.0,1
1433.0,808739.0,1241228.0,0,32.0,1
1428.0,0.0,88.0,1,27.0,0
1428.0,88.0,262202.0,0,27.0,1
1429.0,0.0,88.0,1,87.0,0
1429.0,88.0,262202.0,0,87.0,1
1434.0,0.0,21635.0,1,70.0,0
1434.0,21635.0,362690.0,1,63.0,1
1434.0,362690.0,795179.0,0,65.0,1
1435.0,0.0,34.0,1,367.0,0
1435.0,34.0,7368.0,1,367.0,1
1435.0,7368.0,21633.0,1,367.0,1
1435.0,21633.0,237989.0,1,365.0,1
1435.0,237989.0,238872.0,1,377.0,1
1435.0,238872.0,272135.0,1,377.0,1
1435.0,272135.0,362688.0,1,378.0,1
1435.0,362688.0,410189.0,1,377.0,1
1435.0,410189.0,479650.0,1,377.0,1
1435.0,479650.0,499760.0,1,393.0,1
1435.0,499760.0,529018.0,1,393.0,1
1435.0,529018.0,547265.0,1,406.0,1
1435.0,547265.0,795175.0,0,406.0,1
1436.0,0.0,1483.0,0,107.0,0
1437.0,0.0,101824.0,1,310.0,0
1437.0,101824.0,191078.0,0,340.0,1
1437.0,191078.0,232737.0,1,342.0,1
1437.0,232737.0,388644.0,0,349.0,1
1438.0,0.0,633906.0,0,67.0,0
1589.0,0.0,1338416.0,0,62.0,0
1589.0,1338416.0,1438363.0,1,61.0,0
1589.0,1438363.0,1537793.0,1,57.0,1
1589.0,1537793.0,1717380.0,1,56.0,1
1589.0,1717380.0,1936310.0,1,56.0,1
1589.0,1936310.0,1965723.0,0,56.0,1
1590.0,0.0,475147.0,0,62.0,0
1591.0,0.0,60680.0,0,358.0,0
1591.0,60680.0,620859.0,0,348.0,0
1592.0,0.0,16854.0,0,370.0,0
1592.0,16854.0,201412.0,1,385.0,0
1592.0,201412.0,554340.0,1,398.0,1
1592.0,554340.0,579391.0,1,410.0,1
1592.0,579391.0,711082.0,0,410.0,1
1592.0,711082.0,738308.0,1,412.0,1
1592.0,738308.0,844657.0,1,397.0,1
1592.0,844657.0,1082056.0,1,414.0,1
1592.0,1082056.0,1151766.0,1,448.0,1
1592.0,1151766.0,1177665.0,0,466.0,1
1593.0,0.0,1847.0,0,351.0,0
1605.0,0.0,179491.0,1,108.0,0
1605.0,179491.0,418080.0,1,108.0,1
1605.0,418080.0,1822001.0,0,99.0,1
1594.0,0.0,20384.0,1,26.0,0
1594.0,20384.0,40629.0,0,27.0,1
1595.0,0.0,20384.0,1,26.0,0
1595.0,20384.0,204896.0,1,27.0,1
1595.0,204896.0,242177.0,0,28.0,1
1595.0,242177.0,340600.0,1,33.0,1
1595.0,340600.0,910580.0,1,30.0,1
1595.0,910580.0,1288828.0,1,32.0,1
1595.0,1288828.0,1420206.0,1,31.0,1
1595.0,1420206.0,1447406.0,1,32.0,1
1595.0,1447406.0,1594666.0,1,31.0,1
1595.0,1594666.0,1728714.0,1,34.0,1
1595.0,1728714.0,1886763.0,0,36.0,1
1596.0,0.0,20384.0,1,26.0,0
1596.0,20384.0,40629.0,0,27.0,1
1597.0,0.0,20384.0,1,26.0,0
1597.0,20384.0,204896.0,1,27.0,1
1597.0,204896.0,242177.0,0,28.0,1
1597.0,242177.0,786449.0,0,33.0,1
1598.0,0.0,597937.0,0,26.0,0
1599.0,0.0,8824.0,1,574.0,0
1599.0,8824.0,47182.0,0,575.0,1
1599.0,47182.0,59894.0,0,566.0,1
1599.0,59894.0,60678.0,0,535.0,1
1599.0,60678.0,620857.0,0,535.0,1
1600.0,0.0,1165.0,0,898.0,0
1600.0,1165.0,4172.0,1,900.0,0
1600.0,4172.0,5840.0,0,931.0,1
1600.0,5840.0,16853.0,0,936.0,1
1600.0,16853.0,17038.0,1,984.0,1
1600.0,17038.0,106480.0,0,986.0,1
1600.0,106480.0,201410.0,1,1013.0,1
1600.0,201410.0,547171.0,1,1021.0,1
1600.0,547171.0,554337.0,1,1021.0,1
1600.0,554337.0,579388.0,1,1024.0,1
1600.0,579388.0,711079.0,0,1024.0,1
1600.0,711079.0,738305.0,1,1024.0,1
1600.0,738305.0,844654.0,1,1002.0,1
1600.0,844654.0,1082053.0,1,1010.0,1
1600.0,1082053.0,1151763.0,1,1014.0,1
1600.0,1151763.0,1177662.0,0,1014.0,1
1601.0,0.0,1847.0,0,581.0,0
1602.0,0.0,60680.0,0,129.0,0
1602.0,60680.0,165488.0,1,129.0,0
1602.0,165488.0,620858.0,0,129.0,1
1603.0,0.0,1165.0,0,129.0,0
1603.0,1165.0,2688.0,0,129.0,0
1603.0,2688.0,2802.0,0,131.0,0
1603.0,2802.0,16852.0,0,131.0,0
1603.0,16852.0,201410.0,1,133.0,0
1603.0,201410.0,554338.0,1,142.0,1
1603.0,554338.0,579424.0,1,150.0,1
1603.0,579424.0,579441.0,0,149.0,1
1603.0,579441.0,711080.0,0,145.0,1
1603.0,711080.0,738306.0,1,157.0,1
1603.0,738306.0,843541.0,1,149.0,1
1603.0,843541.0,843560.0,1,151.0,1
1603.0,843560.0,1151763.0,1,151.0,1
1603.0,1151763.0,1177662.0,0,155.0,1
1604.0,0.0,1847.0,0,129.0,0
1606.0,0.0,184558.0,1,181.0,0
1606.0,184558.0,537486.0,1,190.0,1
1606.0,537486.0,562537.0,1,190.0,1
1606.0,562537.0,694228.0,0,190.0,1
1606.0,694228.0,721454.0,1,190.0,1
1606.0,721454.0,827803.0,1,190.0,1
1606.0,827803.0,1065202.0,1,190.0,1
1606.0,1065202.0,1134912.0,1,190.0,1
1606.0,1134912.0,1160811.0,0,190.0,1
1607.0,0.0,639541.0,1,53.0,0
1607.0,639541.0,1860606.0,0,57.0,1
1608.0,0.0,28708.0,1,177.0,0
1608.0,28708.0,32420.0,1,221.0,1
1608.0,32420.0,559086.0,0,175.0,1
1609.0,0.0,1772454.0,0,159.0,0
1610.0,0.0,311520.0,1,191.0,0
1610.0,311520.0,842733.0,0,192.0,1
1611.0,0.0,247731.0,0,105.0,0
1611.0,247731.0,1435874.0,0,103.0,0
1612.0,0.0,145124.0,1,168.0,0
1612.0,145124.0,463631.0,0,172.0,1
1612.0,463631.0,498236.0,1,177.0,1
1612.0,498236.0,1357795.0,1,177.0,1
1612.0,1357795.0,1520715.0,0,193.0,1
1613.0,0.0,359139.0,0,41.0,0
1613.0,359139.0,631984.0,0,311.0,0
1614.0,0.0,331655.0,0,60.0,0
1615.0,0.0,958537.0,0,50.0,0
1439.0,0.0,1374950.0,1,175.0,0
1439.0,1374950.0,1375526.0,1,169.0,1
1439.0,1375526.0,1387922.0,1,191.0,1
1439.0,1387922.0,1908143.0,0,166.0,1
1440.0,0.0,181409.0,0,230.0,0
1440.0,181409.0,203804.0,1,230.0,0
1440.0,203804.0,767514.0,0,230.0,1
1441.0,0.0,181409.0,0,230.0,0
1441.0,181409.0,203804.0,1,230.0,0
1441.0,203804.0,1269063.0,1,230.0,1
1441.0,1269063.0,1332243.0,1,230.0,1
1441.0,1332243.0,1566795.0,1,230.0,1
1441.0,1566795.0,1716806.0,0,214.0,1
1616.0,0.0,683963.0,1,44.0,0
1616.0,683963.0,996270.0,1,94.0,1
1616.0,996270.0,1147469.0,1,44.0,1
1616.0,1147469.0,1533103.0,1,94.0,1
1616.0,1533103.0,1618419.0,0,69.0,1
1617.0,0.0,683963.0,1,44.0,0
1617.0,683963.0,996270.0,1,44.0,1
1617.0,996270.0,1147469.0,1,94.0,1
1617.0,1147469.0,1247935.0,0,44.0,1
1628.0,0.0,50176.0,0,366.0,0
1628.0,50176.0,203695.0,1,557.0,0
1628.0,203695.0,264633.0,1,639.0,1
1628.0,264633.0,433162.0,1,639.0,1
1628.0,433162.0,673518.0,0,691.0,1
1628.0,673518.0,703895.0,1,687.0,1
1628.0,703895.0,1251013.0,1,676.0,1
1628.0,1251013.0,1253702.0,1,680.0,1
1628.0,1253702.0,1261023.0,1,678.0,1
1628.0,1261023.0,1776820.0,0,682.0,1
1629.0,0.0,132338.0,1,3832.0,0
1629.0,132338.0,139723.0,0,3833.0,1
1629.0,139723.0,218654.0,1,3859.0,1
1629.0,218654.0,233400.0,1,3857.0,1
1629.0,233400.0,269456.0,1,3857.0,1
1629.0,269456.0,275541.0,0,3911.0,1
1629.0,275541.0,409930.0,1,3951.0,1
1629.0,409930.0,522094.0,0,3950.0,1
1629.0,522094.0,573111.0,1,3951.0,1
1629.0,573111.0,763221.0,1,3847.0,1
1629.0,763221.0,1182631.0,1,3828.0,1
1629.0,1182631.0,1391011.0,1,3888.0,1
1629.0,1391011.0,1462626.0,1,3976.0,1
1629.0,1462626.0,1487242.0,1,4104.0,1
1629.0,1487242.0,1581999.0,1,4121.0,1
1629.0,1581999.0,1582489.0,1,4133.0,1
1629.0,1582489.0,1582520.0,1,4133.0,1
1629.0,1582520.0,1582585.0,1,4132.0,1
1629.0,1582585.0,1698706.0,1,4119.0,1
1629.0,1698706.0,1799879.0,1,4098.0,1
1629.0,1799879.0,1799940.0,0,4079.0,1
1629.0,1799940.0,1800021.0,1,4098.0,1
1629.0,1800021.0,1814921.0,1,4079.0,1
1629.0,1814921.0,1835268.0,1,4079.0,1
1629.0,1835268.0,1945518.0,0,4067.0,1
1630.0,0.0,169974.0,0,146.0,0
1630.0,169974.0,384432.0,1,57.0,0
1630.0,384432.0,1896621.0,0,57.0,1
1631.0,0.0,15857.0,1,128.0,0
1631.0,15857.0,1486419.0,0,130.0,1
1632.0,0.0,81935.0,1,3537.0,0
1632.0,81935.0,83429.0,1,3540.0,1
1632.0,83429.0,107537.0,1,3390.0,1
1632.0,107537.0,112301.0,1,2719.0,1
1632.0,112301.0,128079.0,0,2601.0,1
1632.0,128079.0,173821.0,0,2315.0,1
1633.0,0.0,1571201.0,1,279.0,0
1633.0,1571201.0,1686808.0,0,314.0,1
1634.0,0.0,215572.0,1,299.0,0
1634.0,215572.0,1718470.0,0,288.0,1
1635.0,0.0,1669986.0,0,42.0,0
1636.0,0.0,787445.0,0,66.0,0
1640.0,0.0,1646117.0,0,196.0,0
1637.0,0.0,126816.0,0,212.0,0
1638.0,0.0,577388.0,0,37.0,0
1639.0,0.0,61655.0,1,89.0,0
1639.0,61655.0,410243.0,0,41.0,1
1646.0,0.0,191587.0,0,59.0,0
1641.0,0.0,969.0,1,179.0,0
1641.0,969.0,1641471.0,0,180.0,1
1642.0,0.0,674046.0,0,190.0,0
1643.0,0.0,126816.0,0,212.0,0
1644.0,0.0,577388.0,0,37.0,0
1645.0,0.0,61655.0,1,89.0,0
1645.0,61655.0,410243.0,0,41.0,1
1647.0,0.0,245804.0,0,192.0,0
1648.0,0.0,584736.0,1,28.0,0
1648.0,584736.0,1179620.0,1,28.0,1
1648.0,1179620.0,1937471.0,0,28.0,1
1649.0,0.0,1460199.0,1,150.0,0
1649.0,1460199.0,1931449.0,0,185.0,1
1650.0,0.0,1931449.0,0,8.0,0
1651.0,0.0,203804.0,1,270.0,0
1651.0,203804.0,767514.0,0,270.0,1
1652.0,0.0,203804.0,1,270.0,0
1652.0,203804.0,1716807.0,0,270.0,1
1653.0,0.0,211538.0,0,15.0,0
1654.0,0.0,41.0,1,102.0,0
1654.0,41.0,1098151.0,0,102.0,1
1618.0,0.0,745791.0,0,92.0,0
1655.0,0.0,497155.0,0,18.0,0
1655.0,497155.0,1556865.0,0,18.0,0
1656.0,0.0,163197.0,0,17.0,0
1657.0,0.0,1338416.0,0,76.0,0
1657.0,1338416.0,1717382.0,1,76.0,0
1657.0,1717382.0,1802528.0,0,76.0,1
1619.0,0.0,163197.0,0,18.0,0
1620.0,0.0,1338416.0,0,67.0,0
1620.0,1338416.0,1717382.0,1,69.0,0
1620.0,1717382.0,1802528.0,0,69.0,1
1621.0,0.0,1698316.0,0,178.0,0
1622.0,0.0,163197.0,0,18.0,0
1623.0,0.0,1338416.0,0,63.0,0
1623.0,1338416.0,1717382.0,1,63.0,0
1623.0,1717382.0,1802528.0,0,63.0,1
1624.0,0.0,71973.0,0,9.0,0
1625.0,0.0,163197.0,0,18.0,0
1626.0,0.0,1338416.0,0,63.0,0
1626.0,1338416.0,1717382.0,1,63.0,0
1626.0,1717382.0,1802528.0,0,63.0,1
1627.0,0.0,36355.0,0,14.0,0
1658.0,0.0,167288.0,1,37.0,0
1658.0,167288.0,433445.0,0,34.0,1
1659.0,0.0,1644168.0,0,12.0,0
1660.0,0.0,720618.0,0,35.0,0
1661.0,0.0,245275.0,1,136.0,0
1661.0,245275.0,245310.0,1,147.0,1
1661.0,245310.0,245727.0,1,138.0,1
1661.0,245727.0,754855.0,1,147.0,1
1661.0,754855.0,1005974.0,0,145.0,1
1661.0,1005974.0,1320533.0,1,235.0,1
1661.0,1320533.0,1387691.0,0,260.0,1
1661.0,1387691.0,1439419.0,0,240.0,1
1662.0,0.0,414004.0,0,135.0,0
1663.0,0.0,3533.0,0,37.0,0
1663.0,3533.0,59255.0,0,71.0,0
1664.0,0.0,244363.0,1,521.0,0
1664.0,244363.0,906762.0,0,537.0,1
1665.0,0.0,244363.0,1,521.0,0
1665.0,244363.0,909276.0,1,537.0,1
1665.0,909276.0,909344.0,1,548.0,1
1665.0,909344.0,910828.0,1,555.0,1
1665.0,910828.0,1231598.0,1,549.0,1
1665.0,1231598.0,1236180.0,1,540.0,1
1665.0,1236180.0,1237605.0,1,539.0,1
1665.0,1237605.0,1443965.0,1,539.0,1
1665.0,1443965.0,1501934.0,1,564.0,1
1665.0,1501934.0,1550128.0,1,567.0,1
1665.0,1550128.0,1856053.0,0,580.0,1
1666.0,0.0,1765028.0,0,103.0,0
1667.0,0.0,5596.0,0,167.0,0
1667.0,5596.0,56746.0,0,304.0,0
1667.0,56746.0,114750.0,0,136.0,0
1668.0,0.0,455.0,0,367.0,0
1668.0,455.0,1455.0,0,393.0,0
1668.0,1455.0,2649.0,1,419.0,0
1668.0,2649.0,58003.0,0,501.0,1
1669.0,0.0,10153.0,1,774.0,0
1669.0,10153.0,132533.0,1,775.0,1
1669.0,132533.0,132545.0,1,787.0,1
1669.0,132545.0,132640.0,0,768.0,1
1669.0,132640.0,319946.0,1,787.0,1
1669.0,319946.0,564577.0,0,842.0,1
1669.0,564577.0,600370.0,1,836.0,1
1669.0,600370.0,689290.0,1,846.0,1
1669.0,689290.0,691131.0,1,821.0,1
1669.0,691131.0,727788.0,1,821.0,1
1669.0,727788.0,811760.0,1,808.0,1
1669.0,811760.0,853399.0,1,806.0,1
1669.0,853399.0,869766.0,1,832.0,1
1669.0,869766.0,884032.0,1,847.0,1
1669.0,884032.0,907249.0,1,774.0,1
1669.0,907249.0,924336.0,1,773.0,1
1669.0,924336.0,982075.0,1,768.0,1
1669.0,982075.0,983524.0,1,767.0,1
1669.0,983524.0,1361736.0,1,767.0,1
1669.0,1361736.0,1444862.0,0,774.0,1
1669.0,1444862.0,1459860.0,1,778.0,1
1669.0,1459860.0,1496035.0,1,772.0,1
1669.0,1496035.0,1507597.0,1,780.0,1
1669.0,1507597.0,1531885.0,1,756.0,1
1669.0,1531885.0,1742769.0,1,765.0,1
1669.0,1742769.0,1960008.0,0,789.0,1
1670.0,0.0,17183.0,1,754.0,0
1670.0,17183.0,246186.0,1,782.0,1
1670.0,246186.0,266349.0,1,798.0,1
1670.0,266349.0,280422.0,1,726.0,1
1670.0,280422.0,366842.0,1,685.0,1
1670.0,366842.0,371184.0,1,695.0,1
1670.0,371184.0,382609.0,1,703.0,1
1670.0,382609.0,407841.0,1,703.0,1
1670.0,407841.0,442863.0,1,691.0,1
1670.0,442863.0,587303.0,1,681.0,1
1670.0,587303.0,604390.0,1,731.0,1
1670.0,604390.0,607307.0,0,737.0,1
1670.0,607307.0,662128.0,1,760.0,1
1670.0,662128.0,663577.0,1,760.0,1
1670.0,663577.0,743898.0,1,760.0,1
1670.0,743898.0,844984.0,1,756.0,1
1670.0,844984.0,939255.0,1,758.0,1
1670.0,939255.0,1139912.0,1,895.0,1
1670.0,1139912.0,1640062.0,0,883.0,1
1671.0,0.0,465991.0,1,86.0,0
1671.0,465991.0,1572607.0,0,86.0,1
1678.0,0.0,227729.0,1,549.0,0
1678.0,227729.0,876919.0,1,423.0,1
1678.0,876919.0,984694.0,1,459.0,1
1678.0,984694.0,1392152.0,1,398.0,1
1678.0,1392152.0,1714637.0,1,402.0,1
1678.0,1714637.0,1845806.0,1,84.0,1
1678.0,1845806.0,1859080.0,0,114.0,1
1679.0,0.0,497155.0,0,35.0,0
1679.0,497155.0,1556865.0,0,35.0,0
1680.0,0.0,629543.0,1,155.0,0
1680.0,629543.0,981152.0,0,154.0,1
1681.0,0.0,105326.0,0,8.0,0
1682.0,0.0,497168.0,0,23.0,0
1682.0,497168.0,1527464.0,1,136.0,0
1682.0,1527464.0,1556877.0,0,136.0,1
1683.0,0.0,25645.0,1,24.0,0
1683.0,25645.0,98048.0,1,27.0,1
1683.0,98048.0,254597.0,1,27.0,1
1683.0,254597.0,254754.0,1,2168.0,1
1683.0,254754.0,838568.0,0,38.0,1
1684.0,0.0,66389.0,1,39.0,0
1684.0,66389.0,175513.0,1,41.0,1
1684.0,175513.0,616372.0,1,41.0,1
1684.0,616372.0,636018.0,1,40.0,1
1684.0,636018.0,1001501.0,1,37.0,1
1684.0,1001501.0,1585472.0,0,34.0,1
1685.0,0.0,136646.0,1,22.0,0
1685.0,136646.0,136803.0,1,21.0,1
1685.0,136803.0,720617.0,0,33.0,1
1686.0,0.0,982162.0,0,87.0,0
1687.0,0.0,497168.0,0,72.0,0
1687.0,497168.0,1049985.0,1,1758.0,0
1687.0,1049985.0,1052661.0,1,1765.0,1
1687.0,1052661.0,1209444.0,1,1758.0,1
1687.0,1209444.0,1212626.0,1,1745.0,1
1687.0,1212626.0,1527463.0,1,1746.0,1
1687.0,1527463.0,1556876.0,0,1749.0,1
1688.0,0.0,442361.0,1,15.0,0
1688.0,442361.0,1552251.0,0,984.0,1
1689.0,0.0,6062.0,0,15.0,0
1689.0,6062.0,446973.0,1,15.0,0
1689.0,446973.0,497153.0,0,16.0,1
1689.0,497153.0,1556863.0,0,16.0,1
1690.0,0.0,189969.0,0,15.0,0
1691.0,0.0,384904.0,0,723.0,0
1692.0,0.0,384904.0,0,221.0,0
1693.0,0.0,497168.0,0,26.0,0
1693.0,497168.0,1527464.0,1,171.0,0
1693.0,1527464.0,1556877.0,0,171.0,1
1694.0,0.0,1093136.0,0,253.0,0
1695.0,0.0,1372991.0,1,528.0,0
1695.0,1372991.0,1736514.0,0,509.0,1
1696.0,0.0,335306.0,1,322.0,0
1696.0,335306.0,1338415.0,0,314.0,1
1696.0,1338415.0,1375612.0,0,309.0,1
1696.0,1375612.0,1684863.0,0,309.0,1
1696.0,1684863.0,1717380.0,1,311.0,1
1696.0,1717380.0,1725269.0,1,311.0,1
1696.0,1725269.0,1965723.0,0,314.0,1
1697.0,0.0,1338416.0,0,80.0,0
1697.0,1338416.0,1717382.0,1,77.0,0
1697.0,1717382.0,1868170.0,1,77.0,1
1697.0,1868170.0,1965725.0,0,78.0,1
1699.0,0.0,426444.0,1,6.0,0
1699.0,426444.0,889951.0,1,6.0,1
1699.0,889951.0,1275585.0,1,6.0,1
1699.0,1275585.0,1627206.0,0,6.0,1
1700.0,0.0,426444.0,1,6.0,0
1700.0,426444.0,889951.0,1,6.0,1
1700.0,889951.0,990417.0,0,6.0,1
1698.0,0.0,489051.0,1,28.0,0
1698.0,489051.0,1058340.0,0,27.0,1
1672.0,0.0,471065.0,1,48.0,0
1672.0,471065.0,1338415.0,0,52.0,1
1672.0,1338415.0,1717381.0,1,52.0,1
1672.0,1717381.0,1965725.0,0,52.0,1
1701.0,0.0,43517.0,1,17.0,0
1701.0,43517.0,507024.0,1,17.0,1
1701.0,507024.0,892658.0,1,17.0,1
1701.0,892658.0,1244279.0,0,17.0,1
1702.0,0.0,43517.0,1,17.0,0
1702.0,43517.0,507024.0,1,17.0,1
1702.0,507024.0,607490.0,0,17.0,1
1703.0,0.0,43517.0,1,11.0,0
1703.0,43517.0,507024.0,1,95.0,1
1703.0,507024.0,892658.0,1,95.0,1
1703.0,892658.0,1064188.0,1,53.0,1
1703.0,1064188.0,1244279.0,0,44.0,1
1704.0,0.0,43517.0,1,95.0,0
1704.0,43517.0,507024.0,1,11.0,1
1704.0,507024.0,607490.0,0,11.0,1
1705.0,0.0,43517.0,1,21.0,0
1705.0,43517.0,507024.0,1,135.0,1
1705.0,507024.0,892658.0,1,135.0,1
1705.0,892658.0,1064188.0,1,78.0,1
1705.0,1064188.0,1244279.0,0,70.0,1
1706.0,0.0,43517.0,1,135.0,0
1706.0,43517.0,507024.0,1,21.0,1
1706.0,507024.0,607490.0,0,21.0,1
1707.0,0.0,1338416.0,0,62.0,0
1707.0,1338416.0,1438363.0,1,61.0,0
1707.0,1438363.0,1537793.0,1,57.0,1
1707.0,1537793.0,1717380.0,1,56.0,1
1707.0,1717380.0,1936310.0,1,56.0,1
1707.0,1936310.0,1965723.0,0,56.0,1
1708.0,0.0,475147.0,0,62.0,0
1709.0,0.0,36549.0,1,366.0,0
1709.0,36549.0,111106.0,1,366.0,1
1709.0,111106.0,604991.0,1,393.0,1
1709.0,604991.0,1635862.0,1,408.0,1
1709.0,1635862.0,1672100.0,1,411.0,1
1709.0,1672100.0,1813085.0,1,424.0,1
1709.0,1813085.0,1820017.0,1,413.0,1
1709.0,1820017.0,1935558.0,0,429.0,1
1710.0,0.0,433446.0,0,10.0,0
1711.0,0.0,2.0,1,31.0,0
1711.0,2.0,176657.0,0,31.0,1
1712.0,0.0,465254.0,0,26.0,0
1713.0,0.0,465247.0,0,26.0,0
1714.0,0.0,454880.0,0,124.0,0
1714.0,454880.0,1082421.0,0,124.0,0
1715.0,0.0,116769.0,1,73.0,0
1715.0,116769.0,1814684.0,0,57.0,1
1716.0,0.0,1374362.0,0,91.0,0
1717.0,0.0,81936.0,1,94.0,0
1717.0,81936.0,180166.0,1,93.0,1
1717.0,180166.0,198705.0,1,69.0,1
1717.0,198705.0,1896620.0,0,68.0,1
1718.0,0.0,498329.0,1,174.0,0
1718.0,498329.0,1578266.0,0,174.0,1
1719.0,0.0,1815548.0,0,32.0,0
1720.0,0.0,3810.0,1,337.0,0
1720.0,3810.0,1236072.0,1,346.0,1
1720.0,1236072.0,1249170.0,1,328.0,1
1720.0,1249170.0,1600504.0,1,322.0,1
1720.0,1600504.0,1808257.0,0,313.0,1
1721.0,0.0,80446.0,0,1165.0,0
1721.0,80446.0,171874.0,1,1260.0,0
1721.0,171874.0,173216.0,1,1824.0,1
1721.0,173216.0,366060.0,0,1816.0,1
1721.0,366060.0,1123342.0,0,1836.0,1
1721.0,1123342.0,1148563.0,1,1829.0,1
1721.0,1148563.0,1372139.0,1,1801.0,1
1721.0,1372139.0,1516522.0,1,1790.0,1
1721.0,1516522.0,1598329.0,1,1828.0,1
1721.0,1598329.0,1944324.0,0,1833.0,1
1722.0,0.0,69209.0,1,235.0,0
1722.0,69209.0,1302669.0,1,242.0,1
1722.0,1302669.0,1874855.0,0,228.0,1
1723.0,0.0,96471.0,0,1055.0,0
1723.0,96471.0,108135.0,0,1055.0,0
1723.0,108135.0,632307.0,0,1060.0,0
1723.0,632307.0,787889.0,1,1100.0,0
1723.0,787889.0,848606.0,0,1043.0,1
1723.0,848606.0,1248262.0,1,999.0,1
1723.0,1248262.0,1474454.0,1,997.0,1
1723.0,1474454.0,1820447.0,0,1001.0,1
1724.0,0.0,971843.0,0,251.0,0
1726.0,0.0,18612.0,0,639.0,0
1726.0,18612.0,41626.0,1,799.0,0
1726.0,41626.0,237269.0,1,794.0,1
1726.0,237269.0,381652.0,1,791.0,1
1726.0,381652.0,809455.0,0,994.0,1
1727.0,0.0,223704.0,1,210.0,0
1727.0,223704.0,283731.0,1,210.0,1
1727.0,283731.0,430085.0,1,189.0,1
1727.0,430085.0,1232260.0,1,189.0,1
1727.0,1232260.0,1804446.0,0,176.0,1
1725.0,0.0,70114.0,1,263.0,0
1725.0,70114.0,231278.0,1,248.0,1
1725.0,231278.0,231283.0,1,252.0,1
1725.0,231283.0,231554.0,1,310.0,1
1725.0,231554.0,232366.0,1,252.0,1
1725.0,232366.0,1291692.0,1,307.0,1
1725.0,1291692.0,1350203.0,1,291.0,1
1725.0,1350203.0,1842541.0,1,291.0,1
1725.0,1842541.0,1863877.0,0,294.0,1
1728.0,0.0,117777.0,1,876.0,0
1728.0,117777.0,125058.0,0,844.0,1
1728.0,125058.0,1172464.0,0,850.0,1
1729.0,0.0,59797.0,1,32.0,0
1729.0,59797.0,285989.0,1,31.0,1
1729.0,285989.0,631982.0,0,261.0,1
1730.0,0.0,21084.0,1,1383.0,0
1730.0,21084.0,21931.0,1,1382.0,1
1730.0,21931.0,27592.0,0,1383.0,1
1730.0,27592.0,990804.0,1,1382.0,1
1730.0,990804.0,1052907.0,1,1463.0,1
1730.0,1052907.0,1216996.0,1,1434.0,1
1730.0,1216996.0,1562989.0,0,1441.0,1
1731.0,0.0,847.0,1,387.0,0
1731.0,847.0,6508.0,0,388.0,1
1731.0,6508.0,321557.0,1,387.0,1
1731.0,321557.0,1541906.0,0,394.0,1
1732.0,0.0,144320.0,1,1780.0,0
1732.0,144320.0,301808.0,0,183.0,1
1733.0,0.0,32601.0,0,895.0,0
1733.0,32601.0,203823.0,1,895.0,0
1733.0,203823.0,218691.0,1,1040.0,1
1733.0,218691.0,224488.0,1,938.0,1
1733.0,224488.0,370627.0,1,942.0,1
1733.0,370627.0,375382.0,0,991.0,1
1733.0,375382.0,581684.0,1,989.0,1
1733.0,581684.0,646626.0,1,1009.0,1
1733.0,646626.0,649323.0,1,1015.0,1
1733.0,649323.0,658113.0,1,1016.0,1
1733.0,658113.0,718271.0,0,1016.0,1
1733.0,718271.0,950122.0,0,997.0,1
1733.0,950122.0,1173696.0,1,1003.0,1
1733.0,1173696.0,1198919.0,1,191.0,1
1733.0,1198919.0,1343302.0,1,189.0,1
1733.0,1343302.0,1771105.0,0,1832.0,1
1734.0,0.0,219756.0,1,1470.0,0
1734.0,219756.0,1291695.0,1,1174.0,1
1734.0,1291695.0,1517887.0,1,1148.0,1
1734.0,1517887.0,1863880.0,0,1150.0,1
1735.0,0.0,524172.0,0,74.0,0
1735.0,524172.0,740472.0,0,93.0,0
1735.0,740472.0,1712315.0,0,78.0,0
1736.0,0.0,971843.0,0,93.0,0
1737.0,0.0,971843.0,0,64.0,0
1738.0,0.0,161164.0,1,57.0,0
1738.0,161164.0,161169.0,1,51.0,1
1738.0,161169.0,161440.0,1,75.0,1
1738.0,161440.0,162252.0,1,51.0,1
1738.0,162252.0,1280089.0,1,75.0,1
1738.0,1280089.0,1793764.0,0,71.0,1
1739.0,0.0,161164.0,1,122.0,0
1739.0,161164.0,161169.0,1,151.0,1
1739.0,161169.0,161440.0,1,151.0,1
1739.0,161440.0,162252.0,1,151.0,1
1739.0,162252.0,998001.0,1,151.0,1
1739.0,998001.0,1447838.0,1,151.0,1
1739.0,1447838.0,1793763.0,0,151.0,1
1740.0,0.0,1047406.0,0,76.0,0
1741.0,0.0,59797.0,1,32.0,0
